OFFER_DATE,OFFER_WEEK,OFFER_MONTH,PRODUCT,PRICE,DISCOUNT,CUSTOMER_ID,GENDER,AGE,EARNING_K,CONVERT
3/15/2017,Wednesday,March,HDMI Cable,30,50,66-375-1320,Male,30 - 40,30 - 60,0
11/15/2017,Wednesday,November,Keyboard,30,20,06-595-8353,Female,60 and above,150 ABOVE,0
1/24/2017,Tuesday,January,Mouse,30,20,50-585-0440,Male,40 - 50,30 - 60,0
6/3/2017,Saturday,June,HDMI Cable,30,30,09-845-8578,Male,20 - 30,150 ABOVE,1
10/24/2017,Tuesday,October,Lightning Cable,50,20,50-770-5229,Female,20 - 30,100 - 150,1
8/4/2017,Friday,August,Headset,50,30,31-643-8938,Male,50 - 60,60 - 100,0
12/29/2017,Friday,December,USB Hub,30,30,38-672-5775,Female,40 - 50,LESS THAN 30,0
10/23/2017,Monday,October,HDMI Cable,40,60,47-642-1936,Female,40 - 50,60 - 100,0
9/1/2017,Friday,September,Lightning Cable,40,50,05-102-5318,Female,20 - 30,60 - 100,1
9/19/2017,Tuesday,September,HDMI Cable,40,20,59-208-3733,Female,40 - 50,60 - 100,0
12/29/2017,Friday,December,USB Drive,30,50,48-624-6841,Female,40 - 50,60 - 100,0
11/29/2017,Wednesday,November,HDMI Cable,50,30,10-651-6123,Female,50 - 60,60 - 100,0
12/26/2017,Tuesday,December,USB Drive,40,40,43-296-6733,Female,20 - 30,30 - 60,0
11/22/2017,Wednesday,November,USB Hub,50,30,96-202-5470,Female,40 - 50,60 - 100,0
5/9/2017,Tuesday,May,HDMI Cable,40,40,44-947-5240,Female,20 - 30,100 - 150,1
8/21/2017,Monday,August,Mouse,30,60,16-452-0486,Female,50 - 60,30 - 60,0
1/11/2017,Wednesday,January,Headset,40,50,26-341-5412,Female,50 - 60,60 - 100,1
12/16/2017,Saturday,December,Lightning Cable,40,20,77-064-7084,Female,30 - 40,LESS THAN 30,1
5/12/2017,Friday,May,Mouse,50,30,78-456-7254,Male,20 - 30,30 - 60,0
1/16/2017,Monday,January,HDMI Cable,40,60,21-087-0072,Female,30 - 40,LESS THAN 30,0
3/29/2017,Wednesday,March,Mouse,50,20,16-171-7355,Male,30 - 40,150 ABOVE,0
9/29/2017,Friday,September,USB Drive,30,20,44-098-3873,Female,20 - 30,60 - 100,1
6/24/2017,Saturday,June,Mouse,50,20,20-594-9550,Male,30 - 40,LESS THAN 30,0
4/10/2017,Monday,April,USB Hub,40,40,20-605-7220,Female,60 and above,30 - 60,0
4/13/2017,Thursday,April,Mouse,40,30,53-997-7849,Male,30 - 40,100 - 150,1
7/27/2017,Thursday,July,HDMI Cable,40,60,22-603-6171,Male,20 - 30,60 - 100,1
11/15/2017,Wednesday,November,Headset,50,60,40-647-9673,Female,60 and above,100 - 150,0
1/15/2017,Sunday,January,USB Hub,30,50,88-162-9542,Female,60 and above,150 ABOVE,0
5/30/2017,Tuesday,May,Mouse,40,50,09-134-2189,Female,50 - 60,30 - 60,0
5/26/2017,Friday,May,USB Hub,40,50,50-627-3540,Male,40 - 50,100 - 150,0
2/15/2017,Wednesday,February,USB Drive,40,40,25-619-3030,Male,60 and above,100 - 150,0
9/5/2017,Tuesday,September,USB Drive,40,50,90-612-2695,Male,20 - 30,100 - 150,1
3/23/2017,Thursday,March,USB Drive,50,60,78-905-5348,Male,30 - 40,60 - 100,1
2/25/2017,Saturday,February,Headset,30,30,08-584-2434,Male,60 and above,60 - 100,0
2/24/2017,Friday,February,USB Hub,50,50,80-531-8086,Female,40 - 50,30 - 60,0
8/21/2017,Monday,August,Lightning Cable,50,60,80-095-5399,Male,50 - 60,150 ABOVE,0
4/4/2017,Tuesday,April,Mouse,40,50,05-894-5017,Male,30 - 40,150 ABOVE,1
8/27/2017,Sunday,August,Headset,40,50,24-968-9793,Male,30 - 40,150 ABOVE,0
4/14/2017,Friday,April,USB Drive,40,50,80-389-2900,Male,50 - 60,100 - 150,0
8/4/2017,Friday,August,Lightning Cable,30,50,03-717-7265,Male,30 - 40,30 - 60,0
1/2/2017,Monday,January,HDMI Cable,50,40,28-373-8757,Male,30 - 40,100 - 150,1
1/1/2017,Sunday,January,Headset,30,50,50-098-3434,Male,60 and above,LESS THAN 30,0
6/8/2017,Thursday,June,Lightning Cable,30,40,99-572-4585,Female,60 and above,LESS THAN 30,0
11/11/2017,Saturday,November,USB Hub,30,50,06-725-7275,Male,40 - 50,30 - 60,0
9/19/2017,Tuesday,September,Mouse,30,60,37-940-3619,Female,60 and above,150 ABOVE,0
12/21/2017,Thursday,December,Mouse,40,60,07-361-0105,Male,40 - 50,30 - 60,0
3/26/2017,Sunday,March,USB Drive,40,40,86-105-3763,Male,60 and above,150 ABOVE,0
11/19/2017,Sunday,November,Headset,30,20,62-247-3762,Male,60 and above,LESS THAN 30,0
9/3/2017,Sunday,September,Lightning Cable,40,20,63-200-4179,Male,60 and above,150 ABOVE,0
12/12/2017,Tuesday,December,Keyboard,40,60,83-563-7570,Male,50 - 60,30 - 60,0
2/14/2017,Tuesday,February,Lightning Cable,30,50,99-910-3078,Male,50 - 60,30 - 60,0
8/30/2017,Wednesday,August,Keyboard,50,50,44-760-7436,Male,40 - 50,100 - 150,0
9/3/2017,Sunday,September,USB Hub,30,30,20-895-5984,Female,50 - 60,LESS THAN 30,0
3/14/2017,Tuesday,March,Headset,30,60,21-112-2514,Female,20 - 30,LESS THAN 30,1
12/14/2017,Thursday,December,Keyboard,50,20,38-140-3145,Female,40 - 50,60 - 100,0
10/10/2017,Tuesday,October,Lightning Cable,30,60,69-393-6862,Female,60 and above,LESS THAN 30,0
3/23/2017,Thursday,March,Headset,40,40,56-218-1720,Female,20 - 30,100 - 150,1
7/10/2017,Monday,July,Lightning Cable,50,20,89-421-7062,Female,20 - 30,60 - 100,1
9/1/2017,Friday,September,USB Hub,50,20,68-538-8024,Male,20 - 30,60 - 100,1
4/22/2017,Saturday,April,Lightning Cable,30,40,84-122-9449,Female,60 and above,30 - 60,0
11/24/2017,Friday,November,HDMI Cable,40,30,39-992-8703,Female,50 - 60,150 ABOVE,0
12/7/2017,Thursday,December,Mouse,30,20,38-756-5261,Male,60 and above,30 - 60,0
8/30/2017,Wednesday,August,HDMI Cable,30,20,74-469-0432,Female,20 - 30,100 - 150,0
2/24/2017,Friday,February,Keyboard,50,20,62-439-2517,Female,20 - 30,LESS THAN 30,0
11/1/2017,Wednesday,November,Lightning Cable,50,40,99-775-9417,Male,40 - 50,LESS THAN 30,0
11/15/2017,Wednesday,November,HDMI Cable,40,30,50-774-7200,Male,20 - 30,100 - 150,1
9/22/2017,Friday,September,Keyboard,50,50,14-546-7986,Male,40 - 50,150 ABOVE,0
9/20/2017,Wednesday,September,Lightning Cable,40,50,57-500-1957,Female,30 - 40,30 - 60,0
5/8/2017,Monday,May,USB Drive,40,50,76-718-9025,Male,30 - 40,60 - 100,0
9/7/2017,Thursday,September,Headset,30,40,81-996-6257,Female,30 - 40,100 - 150,1
3/30/2017,Thursday,March,USB Hub,30,40,55-387-6595,Female,30 - 40,60 - 100,1
12/25/2017,Monday,December,Mouse,50,30,64-687-8664,Male,60 and above,100 - 150,1
3/26/2017,Sunday,March,Headset,40,50,92-085-4721,Male,20 - 30,60 - 100,1
11/1/2017,Wednesday,November,USB Drive,40,30,03-723-5105,Male,60 and above,60 - 100,0
10/10/2017,Tuesday,October,USB Hub,30,60,40-451-0760,Male,20 - 30,100 - 150,1
1/27/2017,Friday,January,Mouse,30,20,25-335-6576,Female,60 and above,100 - 150,0
3/25/2017,Saturday,March,Mouse,30,40,94-455-0199,Female,60 and above,LESS THAN 30,0
6/11/2017,Sunday,June,Keyboard,40,50,28-540-4806,Female,40 - 50,60 - 100,0
11/27/2017,Monday,November,Keyboard,40,20,67-816-5595,Female,30 - 40,30 - 60,0
9/3/2017,Sunday,September,USB Drive,50,20,78-228-6340,Male,20 - 30,150 ABOVE,0
4/20/2017,Thursday,April,Mouse,30,30,03-315-2369,Female,20 - 30,60 - 100,0
5/1/2017,Monday,May,Mouse,40,40,46-951-1189,Male,50 - 60,60 - 100,0
10/6/2017,Friday,October,HDMI Cable,40,20,05-453-6285,Female,30 - 40,LESS THAN 30,0
9/3/2017,Sunday,September,Mouse,50,50,38-228-1890,Female,20 - 30,30 - 60,0
12/3/2017,Sunday,December,HDMI Cable,50,50,93-166-4835,Male,20 - 30,30 - 60,1
4/14/2017,Friday,April,USB Drive,50,60,26-575-0277,Female,30 - 40,LESS THAN 30,0
11/14/2017,Tuesday,November,Headset,30,20,16-120-6857,Male,60 and above,LESS THAN 30,0
2/14/2017,Tuesday,February,Headset,50,20,09-813-7910,Male,50 - 60,60 - 100,0
2/26/2017,Sunday,February,Mouse,30,50,00-641-6016,Female,50 - 60,100 - 150,0
7/15/2017,Saturday,July,Mouse,50,30,63-097-4850,Male,30 - 40,60 - 100,1
12/21/2017,Thursday,December,USB Drive,30,20,42-474-9234,Male,60 and above,30 - 60,0
10/29/2017,Sunday,October,Lightning Cable,50,30,08-394-6602,Female,20 - 30,60 - 100,1
5/24/2017,Wednesday,May,Mouse,30,50,49-410-8228,Male,50 - 60,60 - 100,0
5/21/2017,Sunday,May,Mouse,30,30,04-339-2231,Male,20 - 30,30 - 60,0
2/14/2017,Tuesday,February,HDMI Cable,40,30,34-224-1197,Male,30 - 40,30 - 60,0
7/17/2017,Monday,July,Keyboard,50,50,68-745-4140,Female,20 - 30,LESS THAN 30,0
12/7/2017,Thursday,December,Lightning Cable,40,40,31-669-0904,Female,50 - 60,LESS THAN 30,0
10/19/2017,Thursday,October,Lightning Cable,30,20,08-198-3209,Female,40 - 50,30 - 60,0
4/14/2017,Friday,April,USB Hub,30,60,35-438-6669,Female,60 and above,60 - 100,0
11/3/2017,Friday,November,Keyboard,40,30,85-206-7751,Male,20 - 30,30 - 60,0
6/4/2017,Sunday,June,Mouse,40,40,28-937-2924,Male,20 - 30,LESS THAN 30,1
4/5/2017,Wednesday,April,USB Drive,50,30,27-483-5953,Male,40 - 50,150 ABOVE,0
10/25/2017,Wednesday,October,HDMI Cable,40,40,74-264-0165,Male,40 - 50,60 - 100,0
3/9/2017,Thursday,March,Lightning Cable,50,20,72-422-7119,Female,60 and above,150 ABOVE,0
2/14/2017,Tuesday,February,Keyboard,30,50,25-428-4746,Male,20 - 30,LESS THAN 30,0
3/2/2017,Thursday,March,Headset,30,60,63-975-9204,Male,40 - 50,100 - 150,1
9/21/2017,Thursday,September,Mouse,40,60,95-983-0373,Male,40 - 50,30 - 60,0
10/15/2017,Sunday,October,USB Drive,50,50,57-095-1986,Female,40 - 50,100 - 150,0
1/28/2017,Saturday,January,Headset,40,40,86-826-2148,Male,40 - 50,LESS THAN 30,0
10/10/2017,Tuesday,October,Lightning Cable,50,40,64-965-2068,Male,20 - 30,150 ABOVE,0
4/30/2017,Sunday,April,USB Hub,30,20,18-028-4529,Female,30 - 40,150 ABOVE,0
12/22/2017,Friday,December,USB Drive,40,30,01-378-6160,Male,50 - 60,100 - 150,0
4/4/2017,Tuesday,April,USB Hub,50,20,40-501-7466,Male,60 and above,60 - 100,0
9/18/2017,Monday,September,HDMI Cable,30,50,18-605-7997,Male,50 - 60,60 - 100,1
11/18/2017,Saturday,November,USB Hub,30,20,87-370-7599,Male,60 and above,150 ABOVE,0
6/27/2017,Tuesday,June,Keyboard,50,50,57-233-1290,Female,60 and above,60 - 100,1
3/6/2017,Monday,March,Lightning Cable,40,20,69-629-3542,Male,60 and above,30 - 60,0
2/22/2017,Wednesday,February,Keyboard,50,50,43-908-7805,Female,60 and above,30 - 60,0
7/18/2017,Tuesday,July,HDMI Cable,30,60,31-074-7168,Female,20 - 30,150 ABOVE,0
8/22/2017,Tuesday,August,USB Drive,40,50,97-893-6775,Female,30 - 40,60 - 100,1
11/10/2017,Friday,November,Lightning Cable,50,30,76-399-4256,Male,20 - 30,60 - 100,1
12/30/2017,Saturday,December,HDMI Cable,30,60,19-946-8796,Female,30 - 40,100 - 150,1
7/3/2017,Monday,July,USB Hub,30,40,01-729-5843,Male,20 - 30,60 - 100,0
8/9/2017,Wednesday,August,HDMI Cable,50,40,55-731-4785,Male,40 - 50,LESS THAN 30,0
5/8/2017,Monday,May,Mouse,50,30,52-565-0015,Male,60 and above,LESS THAN 30,0
4/28/2017,Friday,April,USB Drive,40,40,47-611-1369,Male,50 - 60,LESS THAN 30,0
1/31/2017,Tuesday,January,Headset,40,20,60-982-4391,Male,40 - 50,150 ABOVE,0
3/10/2017,Friday,March,Keyboard,30,50,32-362-4096,Male,40 - 50,LESS THAN 30,0
3/10/2017,Friday,March,Headset,50,60,14-968-7827,Male,40 - 50,150 ABOVE,0
12/25/2017,Monday,December,Headset,40,40,35-935-1752,Male,30 - 40,30 - 60,0
8/12/2017,Saturday,August,Keyboard,40,30,23-990-7518,Male,60 and above,100 - 150,0
4/17/2017,Monday,April,Lightning Cable,50,20,91-793-3076,Male,30 - 40,30 - 60,0
8/19/2017,Saturday,August,Lightning Cable,40,40,27-886-4273,Female,60 and above,60 - 100,0
9/26/2017,Tuesday,September,USB Hub,40,60,17-340-3768,Female,60 and above,LESS THAN 30,0
2/18/2017,Saturday,February,USB Drive,50,30,00-332-2764,Female,20 - 30,150 ABOVE,0
9/4/2017,Monday,September,USB Drive,50,20,97-224-2199,Male,30 - 40,60 - 100,0
12/1/2017,Friday,December,USB Hub,40,40,39-092-9491,Female,50 - 60,100 - 150,0
3/11/2017,Saturday,March,USB Drive,30,20,96-902-1742,Male,20 - 30,100 - 150,1
2/9/2017,Thursday,February,HDMI Cable,30,60,82-286-7237,Female,60 and above,LESS THAN 30,0
12/22/2017,Friday,December,USB Hub,50,30,59-330-4015,Male,20 - 30,LESS THAN 30,0
1/27/2017,Friday,January,USB Hub,50,20,37-355-5873,Male,30 - 40,60 - 100,0
5/2/2017,Tuesday,May,Lightning Cable,30,40,36-635-4805,Female,60 and above,60 - 100,0
7/25/2017,Tuesday,July,HDMI Cable,30,30,96-755-2063,Male,20 - 30,LESS THAN 30,0
3/5/2017,Sunday,March,HDMI Cable,50,40,84-590-2675,Male,50 - 60,30 - 60,0
4/13/2017,Thursday,April,HDMI Cable,40,30,85-081-5643,Male,60 and above,30 - 60,0
11/20/2017,Monday,November,USB Hub,40,20,70-999-6392,Male,40 - 50,100 - 150,0
3/31/2017,Friday,March,Mouse,50,60,50-274-8301,Female,30 - 40,150 ABOVE,0
9/3/2017,Sunday,September,Keyboard,30,30,40-995-8993,Female,30 - 40,100 - 150,0
8/14/2017,Monday,August,Mouse,50,20,17-502-6667,Male,60 and above,60 - 100,0
7/22/2017,Saturday,July,Headset,30,30,88-695-6991,Male,40 - 50,60 - 100,0
8/10/2017,Thursday,August,Lightning Cable,50,40,75-962-9419,Female,30 - 40,LESS THAN 30,0
3/12/2017,Sunday,March,HDMI Cable,50,20,03-762-1613,Male,40 - 50,LESS THAN 30,0
8/21/2017,Monday,August,Lightning Cable,30,50,74-380-2214,Male,60 and above,LESS THAN 30,0
1/27/2017,Friday,January,USB Drive,50,50,16-845-0817,Female,40 - 50,LESS THAN 30,0
6/20/2017,Tuesday,June,Headset,40,30,25-633-7729,Male,20 - 30,150 ABOVE,0
11/20/2017,Monday,November,Lightning Cable,30,60,70-073-6899,Female,20 - 30,LESS THAN 30,0
9/24/2017,Sunday,September,Keyboard,40,50,52-250-8747,Female,20 - 30,60 - 100,0
9/5/2017,Tuesday,September,Lightning Cable,50,50,64-019-9399,Female,30 - 40,30 - 60,0
1/24/2017,Tuesday,January,Keyboard,50,40,02-470-1561,Female,60 and above,30 - 60,0
11/4/2017,Saturday,November,HDMI Cable,50,60,37-111-7115,Male,60 and above,30 - 60,0
6/11/2017,Sunday,June,USB Hub,50,40,59-995-6121,Male,60 and above,100 - 150,0
8/25/2017,Friday,August,USB Drive,40,20,59-638-8261,Male,50 - 60,60 - 100,0
7/21/2017,Friday,July,Headset,40,50,58-484-2213,Female,60 and above,100 - 150,0
1/11/2017,Wednesday,January,USB Hub,40,60,25-092-4727,Male,30 - 40,LESS THAN 30,1
4/9/2017,Sunday,April,HDMI Cable,40,50,58-160-5922,Male,20 - 30,30 - 60,0
4/6/2017,Thursday,April,USB Drive,50,60,21-878-7368,Female,30 - 40,150 ABOVE,0
2/14/2017,Tuesday,February,Keyboard,40,20,73-687-4528,Male,50 - 60,30 - 60,0
8/16/2017,Wednesday,August,Keyboard,30,60,78-920-0201,Male,60 and above,60 - 100,0
7/24/2017,Monday,July,Mouse,40,50,32-698-9519,Female,30 - 40,150 ABOVE,1
11/12/2017,Sunday,November,USB Drive,50,50,50-728-5245,Female,40 - 50,100 - 150,0
4/21/2017,Friday,April,Lightning Cable,50,60,77-893-3253,Male,30 - 40,60 - 100,1
9/3/2017,Sunday,September,Lightning Cable,50,60,87-389-4304,Male,50 - 60,60 - 100,1
10/17/2017,Tuesday,October,USB Drive,50,60,43-840-1071,Male,20 - 30,LESS THAN 30,0
3/30/2017,Thursday,March,Lightning Cable,50,20,01-979-5125,Female,30 - 40,60 - 100,0
7/18/2017,Tuesday,July,Keyboard,30,40,59-608-7424,Female,40 - 50,60 - 100,1
4/13/2017,Thursday,April,USB Hub,50,40,19-326-9597,Male,20 - 30,30 - 60,0
4/6/2017,Thursday,April,USB Drive,30,20,72-397-4992,Female,20 - 30,150 ABOVE,0
6/2/2017,Friday,June,USB Hub,40,40,46-875-2542,Female,50 - 60,LESS THAN 30,0
11/11/2017,Saturday,November,HDMI Cable,40,20,18-017-9229,Female,30 - 40,150 ABOVE,0
6/26/2017,Monday,June,Keyboard,30,50,50-165-0825,Male,30 - 40,LESS THAN 30,1
2/20/2017,Monday,February,USB Hub,30,50,08-379-3334,Male,40 - 50,150 ABOVE,0
4/14/2017,Friday,April,Lightning Cable,50,40,90-574-4427,Female,40 - 50,100 - 150,0
12/6/2017,Wednesday,December,HDMI Cable,30,50,36-101-1380,Male,60 and above,150 ABOVE,0
4/21/2017,Friday,April,USB Drive,50,60,87-292-0571,Male,60 and above,LESS THAN 30,0
10/3/2017,Tuesday,October,Lightning Cable,40,50,76-878-4766,Female,60 and above,60 - 100,1
6/14/2017,Wednesday,June,USB Hub,30,20,81-434-7317,Male,20 - 30,100 - 150,0
7/26/2017,Wednesday,July,Mouse,30,40,47-007-2452,Male,60 and above,LESS THAN 30,0
12/1/2017,Friday,December,Lightning Cable,50,50,65-668-1695,Male,50 - 60,150 ABOVE,0
11/7/2017,Tuesday,November,Keyboard,50,40,63-343-3014,Male,20 - 30,150 ABOVE,1
9/22/2017,Friday,September,Headset,50,50,40-735-5623,Female,50 - 60,LESS THAN 30,0
10/3/2017,Tuesday,October,HDMI Cable,30,40,29-178-7909,Female,30 - 40,60 - 100,0
11/14/2017,Tuesday,November,HDMI Cable,40,50,04-362-8020,Female,20 - 30,60 - 100,1
6/7/2017,Wednesday,June,Lightning Cable,30,20,06-193-0936,Male,60 and above,60 - 100,0
8/22/2017,Tuesday,August,Keyboard,50,40,83-277-3059,Male,50 - 60,150 ABOVE,0
6/1/2017,Thursday,June,Headset,30,50,71-612-8724,Male,60 and above,60 - 100,0
10/14/2017,Saturday,October,Lightning Cable,30,60,75-837-0831,Female,20 - 30,100 - 150,1
5/10/2017,Wednesday,May,Keyboard,40,40,78-198-0704,Male,40 - 50,150 ABOVE,0
10/13/2017,Friday,October,USB Drive,30,50,99-903-9559,Male,20 - 30,150 ABOVE,1
6/21/2017,Wednesday,June,Mouse,50,20,74-390-2304,Female,20 - 30,150 ABOVE,0
9/3/2017,Sunday,September,USB Drive,50,60,59-362-0179,Male,60 and above,30 - 60,0
1/28/2017,Saturday,January,Keyboard,40,20,23-698-4866,Female,20 - 30,LESS THAN 30,1
9/8/2017,Friday,September,Keyboard,50,20,16-685-2094,Female,40 - 50,100 - 150,0
6/17/2017,Saturday,June,USB Hub,50,30,36-896-4810,Female,30 - 40,LESS THAN 30,0
2/7/2017,Tuesday,February,HDMI Cable,50,40,55-408-9180,Male,30 - 40,60 - 100,0
6/9/2017,Friday,June,HDMI Cable,50,60,19-774-5150,Female,20 - 30,LESS THAN 30,1
3/15/2017,Wednesday,March,Lightning Cable,50,30,88-072-3811,Male,40 - 50,30 - 60,0
3/5/2017,Sunday,March,Mouse,40,60,43-566-7788,Female,40 - 50,100 - 150,1
12/24/2017,Sunday,December,Mouse,50,60,43-511-0929,Female,50 - 60,30 - 60,0
11/26/2017,Sunday,November,Lightning Cable,50,20,44-349-3556,Female,40 - 50,150 ABOVE,0
6/29/2017,Thursday,June,Lightning Cable,40,20,64-453-3254,Female,60 and above,150 ABOVE,0
6/28/2017,Wednesday,June,Mouse,40,30,38-337-7025,Female,40 - 50,30 - 60,0
1/27/2017,Friday,January,HDMI Cable,50,40,95-585-5690,Female,30 - 40,150 ABOVE,0
6/21/2017,Wednesday,June,Headset,40,60,77-931-8894,Male,50 - 60,150 ABOVE,0
6/1/2017,Thursday,June,USB Hub,50,40,15-963-2483,Male,60 and above,30 - 60,0
1/14/2017,Saturday,January,HDMI Cable,50,50,11-587-0422,Male,30 - 40,150 ABOVE,0
4/17/2017,Monday,April,Keyboard,30,30,88-078-1946,Female,60 and above,LESS THAN 30,0
1/25/2017,Wednesday,January,USB Hub,30,30,58-838-4756,Male,40 - 50,LESS THAN 30,0
7/15/2017,Saturday,July,USB Drive,40,30,63-917-3567,Male,60 and above,30 - 60,0
6/21/2017,Wednesday,June,Lightning Cable,30,60,16-903-7036,Male,30 - 40,30 - 60,0
3/5/2017,Sunday,March,USB Hub,40,60,64-444-7940,Female,40 - 50,60 - 100,0
6/3/2017,Saturday,June,Headset,30,40,46-218-6745,Male,40 - 50,150 ABOVE,0
5/28/2017,Sunday,May,Headset,40,20,26-720-0482,Male,60 and above,60 - 100,0
9/7/2017,Thursday,September,USB Hub,40,60,64-034-4794,Male,40 - 50,LESS THAN 30,0
4/26/2017,Wednesday,April,Mouse,50,50,47-565-4277,Female,60 and above,100 - 150,0
12/27/2017,Wednesday,December,Keyboard,40,30,37-238-3245,Female,30 - 40,100 - 150,0
12/27/2017,Wednesday,December,USB Hub,40,60,25-333-7309,Female,30 - 40,150 ABOVE,0
3/13/2017,Monday,March,Keyboard,40,20,44-518-1420,Male,30 - 40,LESS THAN 30,0
5/14/2017,Sunday,May,Lightning Cable,30,60,62-128-6589,Female,50 - 60,30 - 60,0
11/24/2017,Friday,November,USB Drive,50,60,53-461-8626,Male,30 - 40,LESS THAN 30,1
10/11/2017,Wednesday,October,Lightning Cable,50,40,52-809-0869,Female,20 - 30,LESS THAN 30,0
12/21/2017,Thursday,December,Headset,30,20,00-905-8858,Male,50 - 60,60 - 100,0
5/12/2017,Friday,May,Mouse,50,20,77-645-1771,Female,20 - 30,30 - 60,0
9/17/2017,Sunday,September,Mouse,40,30,08-304-3938,Female,50 - 60,30 - 60,0
11/14/2017,Tuesday,November,Keyboard,50,40,55-446-5717,Male,60 and above,LESS THAN 30,0
4/4/2017,Tuesday,April,USB Hub,50,40,08-107-9222,Female,30 - 40,150 ABOVE,0
6/26/2017,Monday,June,USB Drive,30,50,57-234-5272,Male,30 - 40,30 - 60,1
11/23/2017,Thursday,November,HDMI Cable,40,20,40-819-2886,Female,50 - 60,60 - 100,0
6/2/2017,Friday,June,Keyboard,30,60,86-799-7417,Female,20 - 30,150 ABOVE,0
8/2/2017,Wednesday,August,USB Drive,30,20,11-551-0069,Female,20 - 30,150 ABOVE,0
9/11/2017,Monday,September,USB Hub,50,40,53-367-9645,Female,30 - 40,100 - 150,0
1/15/2017,Sunday,January,HDMI Cable,50,50,86-888-0410,Male,20 - 30,30 - 60,1
12/29/2017,Friday,December,USB Hub,30,20,48-113-2703,Female,50 - 60,100 - 150,0
9/3/2017,Sunday,September,USB Drive,50,20,49-665-4010,Female,20 - 30,100 - 150,0
6/17/2017,Saturday,June,USB Drive,30,30,69-240-2603,Female,30 - 40,LESS THAN 30,1
12/13/2017,Wednesday,December,USB Drive,50,30,34-705-0703,Male,50 - 60,60 - 100,0
7/9/2017,Sunday,July,USB Drive,30,30,29-010-5815,Female,20 - 30,60 - 100,0
2/3/2017,Friday,February,USB Hub,40,50,92-244-7476,Female,50 - 60,150 ABOVE,0
1/2/2017,Monday,January,Headset,40,20,51-928-0528,Female,30 - 40,150 ABOVE,0
1/30/2017,Monday,January,Keyboard,40,40,64-893-9298,Male,40 - 50,LESS THAN 30,0
4/5/2017,Wednesday,April,Headset,30,40,34-218-7246,Male,50 - 60,60 - 100,0
7/1/2017,Saturday,July,Headset,50,60,58-164-9185,Female,20 - 30,LESS THAN 30,1
9/3/2017,Sunday,September,HDMI Cable,30,50,68-435-3232,Male,60 and above,30 - 60,0
12/3/2017,Sunday,December,Mouse,50,40,30-031-3733,Female,60 and above,30 - 60,0
9/21/2017,Thursday,September,Keyboard,40,50,53-423-9221,Female,30 - 40,60 - 100,0
1/19/2017,Thursday,January,Lightning Cable,30,20,26-539-5036,Male,40 - 50,150 ABOVE,0
7/11/2017,Tuesday,July,USB Hub,30,50,24-366-4723,Male,20 - 30,30 - 60,1
5/11/2017,Thursday,May,Mouse,40,40,77-388-9168,Female,30 - 40,150 ABOVE,0
9/8/2017,Friday,September,USB Drive,30,30,57-751-5485,Male,60 and above,LESS THAN 30,0
4/27/2017,Thursday,April,Lightning Cable,50,30,93-022-2619,Female,30 - 40,60 - 100,1
11/8/2017,Wednesday,November,USB Hub,40,40,44-634-3080,Male,60 and above,150 ABOVE,0
8/28/2017,Monday,August,USB Hub,40,20,86-100-7554,Male,30 - 40,150 ABOVE,0
9/17/2017,Sunday,September,Keyboard,30,30,06-384-9836,Female,20 - 30,100 - 150,0
12/30/2017,Saturday,December,Mouse,30,30,55-252-0149,Male,30 - 40,LESS THAN 30,0
11/6/2017,Monday,November,USB Drive,40,40,44-176-0718,Female,50 - 60,100 - 150,0
9/24/2017,Sunday,September,Headset,30,20,67-208-9407,Male,30 - 40,100 - 150,0
1/28/2017,Saturday,January,USB Drive,30,40,57-292-5645,Female,50 - 60,60 - 100,0
9/4/2017,Monday,September,Keyboard,50,50,71-381-1403,Male,30 - 40,150 ABOVE,0
12/3/2017,Sunday,December,Keyboard,50,50,67-623-5533,Male,40 - 50,60 - 100,0
4/10/2017,Monday,April,USB Hub,50,40,92-224-9271,Male,50 - 60,150 ABOVE,0
9/19/2017,Tuesday,September,Keyboard,50,30,49-403-9878,Female,50 - 60,60 - 100,0
1/3/2017,Tuesday,January,Keyboard,40,20,07-623-4726,Female,50 - 60,100 - 150,1
10/20/2017,Friday,October,Mouse,40,40,47-548-0910,Male,50 - 60,150 ABOVE,0
11/11/2017,Saturday,November,USB Hub,40,40,56-563-0464,Male,30 - 40,150 ABOVE,0
